customer_id,recency,tenure_days,frequency,monetary,churn,source
CUST2111,895,1100,9,1929.0,0,Labeled
CUST2112,534,1667,44,1074.4,0,Labeled
CUST2113,1482,1561,19,1143.35,0,Labeled
CUST2114,857,1017,33,1801.1000000000001,1,Labeled
CUST2115,723,1697,28,297.15,0,Labeled
CUST2116,716,1549,15,1487.29,1,Labeled
CUST2117,1184,1228,19,112.96,0,Labeled
CUST2118,1795,1800,44,1033.48,1,Labeled
CUST2119,473,1169,37,1273.05,0,Labeled
CUST2120,636,816,43,475.29,1,Labeled
CUST2121,409,904,38,849.05,1,Labeled
CUST2122,632,1060,8,671.9399999999999,0,Labeled
CUST2123,1238,1705,7,1692.8999999999999,1,Labeled
CUST2124,530,1696,23,978.84,0,Labeled
CUST2125,1744,1764,11,603.87,0,Labeled
CUST2126,1071,1773,25,464.22,0,Labeled
CUST2127,17,902,7,252.60000000000002,1,Labeled
CUST2128,329,826,33,814.08,0,Labeled
CUST2129,1255,1545,30,1916.28,0,Labeled
CUST2130,573,1782,9,1074.1499999999999,1,Labeled
CUST2131,98,1447,46,183.75,0,Labeled
CUST2132,842,1095,45,683.28,1,Labeled
CUST2133,453,985,5,1520.55,0,Labeled
CUST2134,642,1437,36,59.400000000000006,1,Labeled
CUST2135,373,736,29,1802.16,0,Labeled
CUST2136,428,1044,45,364.72,0,Labeled
CUST2137,899,1084,46,168.76,0,Labeled
CUST2138,953,1528,24,1192.3799999999999,1,Labeled
CUST2139,136,898,42,339.6,0,Labeled
CUST2140,1008,1076,39,581.84,0,Labeled
CUST2141,1076,1658,45,861.64,1,Labeled
CUST2142,972,1113,47,733.92,1,Labeled
CUST2143,618,746,49,515.52,0,Labeled
CUST2144,88,779,29,776.55,0,Labeled
CUST2145,1574,1767,18,776.04,0,Labeled
CUST2146,313,1622,37,809.6999999999999,1,Labeled
CUST2147,36,1158,14,449.08,1,Labeled
CUST2148,1290,1592,16,1056.9,1,Labeled
CUST2149,120,1045,16,583.1999999999999,0,Labeled
CUST2150,517,901,46,1323.28,0,Labeled
CUST2151,247,1335,17,1547.7,0,Labeled
CUST2152,27,1704,2,1991.34,0,Labeled
CUST2153,193,932,27,1882.24,1,Labeled
CUST2154,161,812,39,1010.74,0,Labeled
CUST2155,789,825,32,38.46,0,Labeled
CUST2156,298,1010,6,231.24,1,Labeled
CUST2157,665,1669,45,1492.4,1,Labeled
CUST2158,52,739,18,1051.82,0,Labeled
CUST2159,25,743,25,1468.08,0,Labeled
CUST2160,635,1617,49,1046.67,0,Labeled
CUST2161,1174,1270,5,1024.29,1,Labeled
CUST2162,1588,1643,32,153.84,0,Labeled
CUST2163,371,1564,29,264.32,0,Labeled
CUST2164,664,1563,7,1065.6,1,Labeled
CUST2165,1217,1813,31,1635.48,0,Labeled
CUST2166,879,1656,13,691.76,1,Labeled
CUST2167,2,985,27,1231.84,0,Labeled
CUST2168,1316,1813,8,1324.92,0,Labeled
CUST2169,831,1735,15,1470.99,0,Labeled
CUST2170,469,968,4,1899.95,1,Labeled
CUST2171,190,940,45,1562.04,1,Labeled
CUST2172,1067,1782,35,1119.1,0,Labeled
CUST2173,1637,1814,21,1881.0400000000002,0,Labeled
CUST2174,631,1035,31,1142.08,0,Labeled
CUST2175,1115,1436,35,1064.3400000000001,0,Labeled
CUST2176,961,1074,40,1335.36,1,Labeled
CUST2177,161,1027,49,1356.12,0,Labeled
CUST2178,1,1190,46,1972.38,1,Labeled
CUST2179,761,1066,16,348.57,0,Labeled
CUST2180,1464,1739,17,1613.36,1,Labeled
CUST2181,632,1421,6,33.2,1,Labeled
CUST2182,521,1274,33,1175.8500000000001,0,Labeled
CUST2183,668,1133,18,899.4000000000001,0,Labeled
CUST2184,1020,1178,26,643.98,1,Labeled
CUST2185,931,1087,4,819.6,1,Labeled
CUST2186,775,1051,30,1077.21,1,Labeled
CUST2187,630,1142,39,1264.72,1,Labeled
CUST2188,702,1521,15,665.88,1,Labeled
CUST2189,290,1178,9,1894.9,0,Labeled
CUST2190,926,1204,44,1805.8200000000002,0,Labeled
CUST2191,573,1015,49,611.12,0,Labeled
CUST2192,1502,1516,27,1482.18,1,Labeled
CUST2193,590,1410,13,862.8,1,Labeled
CUST2194,10,1279,40,1896.6,0,Labeled
CUST2195,780,1647,4,33.199999999999996,0,Labeled
CUST2196,488,1432,21,1514.94,1,Labeled
CUST2197,776,963,41,1921.75,0,Labeled
CUST2198,854,1653,7,1008.76,0,Labeled
CUST2199,659,748,39,1685.97,0,Labeled
CUST2200,655,1309,20,470.52,0,Labeled
CUST2201,708,893,25,948.96,0,Labeled
CUST2202,1343,1681,36,1955.16,0,Labeled
CUST2203,682,1579,6,1184.34,0,Labeled
CUST2204,537,1382,47,694.4699999999999,0,Labeled
CUST2205,536,1141,12,1591.7400000000002,0,Labeled
CUST2206,262,1672,20,1298.1999999999998,1,Labeled
CUST2207,602,833,23,1745.79,0,Labeled
CUST2208,996,1337,27,297.19,0,Labeled
CUST2209,103,1187,5,699.48,1,Labeled
CUST2210,151,1754,19,603.4,1,Labeled
CUST2211,1033,1523,28,354.0,0,Labeled
CUST2212,466,1073,36,1154.72,0,Labeled
CUST2213,578,1265,23,1855.4,0,Labeled
CUST2214,823,1229,44,29.12,1,Labeled
CUST2215,624,1572,20,395.36,1,Labeled
CUST2216,925,1681,42,1096.29,0,Labeled
CUST2217,278,1654,5,613.92,0,Labeled
CUST2218,273,811,29,1515.1499999999999,0,Labeled
CUST2219,1204,1501,44,1202.55,1,Labeled
CUST2220,230,1601,6,81.30000000000001,0,Labeled
CUST2221,845,1017,15,1057.56,0,Labeled
CUST2222,1087,1593,38,1921.6799999999998,1,Labeled
CUST2223,515,1355,22,638.8499999999999,0,Labeled
CUST2224,683,1795,12,1131.48,0,Labeled
CUST2225,267,774,13,1303.02,0,Labeled
CUST2226,586,880,31,1779.52,0,Labeled
CUST2227,964,1190,48,207.83,0,Labeled
CUST2228,159,866,35,809.28,0,Labeled
CUST2229,544,1106,32,1005.06,0,Labeled
CUST2230,634,1553,48,324.15,1,Labeled
CUST2231,28,1656,38,1994.58,1,Labeled
CUST2232,1702,1712,5,1361.28,0,Labeled
CUST2233,631,1766,36,1785.5600000000002,0,Labeled
CUST2234,1492,1826,27,804.23,0,Labeled
CUST2235,513,1076,17,1155.6,0,Labeled
CUST2236,472,1493,27,416.82,1,Labeled
CUST2237,201,1625,7,1427.64,0,Labeled
CUST2238,458,972,18,174.92999999999998,1,Labeled
CUST2239,634,764,28,184.92000000000002,0,Labeled
CUST2240,440,1114,39,1074.12,0,Labeled
CUST2241,1054,1631,16,848.32,0,Labeled
CUST2242,166,914,14,974.32,0,Labeled
CUST2243,476,1044,10,1984.8,0,Labeled
CUST2244,323,1526,20,610.13,0,Labeled
CUST2245,704,1741,7,553.59,0,Labeled
CUST2246,371,1056,28,1399.52,1,Labeled
CUST2247,105,1675,8,1111.66,0,Labeled
CUST2248,157,860,5,394.11,0,Labeled
CUST2249,749,1289,35,162.12,1,Labeled
CUST2250,777,1377,10,499.12,0,Labeled
CUST2251,1493,1809,44,1014.1800000000001,1,Labeled
CUST2252,545,1507,39,266.92,0,Labeled
CUST2253,773,1471,19,38.96,0,Labeled
CUST2254,1404,1406,33,526.33,1,Labeled
CUST2255,1074,1563,19,1964.4900000000002,1,Labeled
CUST2256,991,1427,39,984.4499999999999,0,Labeled
CUST2257,612,1803,6,424.44,1,Labeled
CUST2258,330,1430,17,306.42,0,Labeled
CUST2259,1607,1765,39,1358.9099999999999,0,Labeled
CUST2260,709,1269,4,1161.9,0,Labeled
CUST2261,175,921,47,210.18,0,Labeled
CUST2262,689,979,29,91.23,1,Labeled
CUST2263,136,893,38,1127.94,1,Labeled
CUST2264,447,759,38,578.12,0,Labeled
CUST2265,1106,1384,27,372.21,0,Labeled
CUST2266,898,1811,49,1127.8,0,Labeled
CUST2267,490,1515,11,1191.84,1,Labeled
CUST2268,1439,1460,4,1988.48,1,Labeled
CUST2269,581,1646,23,1532.79,0,Labeled
CUST2270,682,1156,42,915.31,0,Labeled
CUST2271,1038,1228,43,969.39,0,Labeled
CUST2272,126,928,17,401.12,1,Labeled
CUST2273,1483,1603,31,1991.63,0,Labeled
CUST2274,283,1604,1,1147.65,0,Labeled
CUST2275,17,1099,12,149.2,0,Labeled
CUST2276,988,1072,19,840.06,1,Labeled
CUST2277,541,1633,18,163.1,0,Labeled
CUST2278,572,906,32,1587.3000000000002,1,Labeled
CUST2279,15,891,4,61.739999999999995,0,Labeled
CUST2280,315,923,21,1137.2,0,Labeled
CUST2281,1,958,4,1313.19,0,Labeled
CUST2282,377,1488,36,526.25,0,Labeled
CUST2283,738,1315,33,585.72,0,Labeled
CUST2284,273,1420,28,1928.52,0,Labeled
CUST2285,103,1185,35,1019.35,0,Labeled
CUST2286,1031,1532,34,729.75,0,Labeled
CUST2287,466,1572,36,337.6,0,Labeled
CUST2288,815,1140,35,1671.92,1,Labeled
CUST2289,328,900,5,692.16,1,Labeled
CUST2290,448,1159,27,309.36,1,Labeled
CUST2291,777,1106,19,806.96,1,Labeled
CUST2292,915,1372,39,27.349999999999998,0,Labeled
CUST2293,988,1732,26,810.4499999999999,1,Labeled
CUST2294,226,875,32,580.8,0,Labeled
CUST2295,457,1548,40,1457.46,0,Labeled
CUST2296,451,1236,10,1385.72,0,Labeled
CUST2297,168,989,30,1363.8,0,Labeled
CUST2298,521,1411,16,251.4,1,Labeled
CUST2299,949,1282,13,572.8,0,Labeled
CUST2300,808,1019,36,731.92,1,Labeled
CUST2301,612,1038,18,45.81,1,Labeled
CUST2302,1005,1777,29,1328.6999999999998,0,Labeled
CUST2303,585,1245,4,1487.52,1,Labeled
CUST2304,1275,1812,11,1684.6,0,Labeled
CUST2305,1200,1600,13,1871.19,0,Labeled
CUST2306,245,771,2,1237.38,0,Labeled
CUST2307,1361,1686,22,1161.79,1,Labeled
CUST2308,639,1122,20,1693.6499999999999,1,Labeled
CUST2309,407,1116,6,1657.92,0,Labeled
CUST2310,531,857,47,1284.6299999999999,0,Labeled
CUST2311,375,1367,34,1568.9099999999999,1,Labeled
CUST2312,126,770,19,617.52,0,Labeled
CUST2313,349,1411,25,128.32,1,Labeled
CUST2314,39,1150,18,1856.8200000000002,1,Labeled
CUST2315,2,1082,6,433.9,1,Labeled
CUST2316,1129,1413,8,1596.0,0,Labeled
CUST2317,1267,1599,29,1175.52,1,Labeled
CUST2318,791,1626,25,1230.75,1,Labeled
CUST2319,1088,1388,23,22.29,0,Labeled
CUST2320,158,843,43,1383.18,0,Labeled
CUST2321,1240,1452,12,1000.52,0,Labeled
CUST2322,838,1138,7,1775.6,1,Labeled
CUST2323,370,836,20,1143.57,0,Labeled
CUST2324,731,1550,15,255.16,0,Labeled
CUST2325,1339,1442,48,1384.53,1,Labeled
CUST2326,497,1621,10,1032.64,1,Labeled
CUST2327,827,1470,29,263.68,0,Labeled
CUST2328,77,1079,13,1898.8,0,Labeled
CUST2329,841,1043,35,1629.13,0,Labeled
CUST2330,191,1718,44,553.2,0,Labeled
CUST2331,87,910,30,836.2199999999999,1,Labeled
CUST2332,1305,1711,36,517.3,1,Labeled
CUST2333,982,1805,34,1381.08,0,Labeled
CUST2334,345,1273,43,545.36,0,Labeled
CUST2335,807,1107,2,345.36,0,Labeled
CUST2336,529,1800,6,1983.66,1,Labeled
CUST2337,35,1602,21,642.96,1,Labeled
CUST2338,841,1481,14,1776.88,1,Labeled
CUST2339,90,1434,46,1859.88,0,Labeled
CUST2340,1290,1523,6,1759.6,1,Labeled
CUST2341,862,893,38,406.16,1,Labeled
CUST2342,998,1023,22,1626.72,0,Labeled
CUST2343,184,1546,17,329.58,0,Labeled
CUST2344,903,970,22,924.8000000000001,1,Labeled
CUST2345,770,1612,6,1302.3,1,Labeled
CUST2346,1127,1514,13,1868.97,0,Labeled
CUST2347,416,861,43,1228.1499999999999,1,Labeled
CUST2348,210,1553,49,1914.57,1,Labeled
CUST2349,1459,1461,11,1074.1499999999999,1,Labeled
CUST2350,530,1013,1,907.86,0,Labeled
CUST2351,469,1768,16,1336.56,1,Labeled
CUST2352,106,1344,20,1700.0,0,Labeled
CUST2353,862,1709,7,158.76,1,Labeled
CUST2354,148,864,10,81.92,1,Labeled
CUST2355,199,1029,24,1353.6,0,Labeled
CUST2356,72,778,12,335.08,0,Labeled
CUST2357,704,1376,29,1002.51,1,Labeled
CUST2358,4,1414,47,1700.1000000000001,1,Labeled
CUST2359,299,736,26,973.6200000000001,0,Labeled
CUST2360,192,1662,3,566.91,0,Labeled
CUST2361,758,1464,49,1884.2,0,Labeled
CUST2362,27,1144,3,184.08,1,Labeled
CUST2363,130,839,36,690.54,1,Labeled
CUST2364,1313,1696,40,1588.58,1,Labeled
CUST2365,829,1076,48,912.3100000000001,1,Labeled
CUST2366,1058,1165,9,84.28,0,Labeled
CUST2367,17,1619,17,246.03,0,Labeled
CUST2368,756,1666,18,908.2,1,Labeled
CUST2369,1329,1638,35,1350.0,1,Labeled
CUST2370,473,1392,22,710.4000000000001,0,Labeled
CUST2371,1534,1576,9,1897.8,0,Labeled
CUST2372,405,865,37,514.9,0,Labeled
CUST2373,339,1535,36,1772.26,1,Labeled
CUST2374,794,1187,39,584.3100000000001,1,Labeled
CUST2375,211,751,13,684.85,0,Labeled
CUST2376,93,775,3,399.20000000000005,0,Labeled
CUST2377,403,1734,47,531.09,1,Labeled
CUST2378,44,837,47,582.0,1,Labeled
CUST2379,1087,1786,37,1115.8,1,Labeled
CUST2380,302,1480,20,755.57,1,Labeled
CUST2381,297,1469,5,1721.16,0,Labeled
CUST2382,669,1420,10,161.58,1,Labeled
CUST2383,225,1212,34,126.56,1,Labeled
CUST2384,353,807,2,1592.44,0,Labeled
CUST2385,402,800,39,822.44,1,Labeled
CUST2386,227,977,18,815.0999999999999,0,Labeled
CUST2387,634,869,15,281.76,0,Labeled
CUST2388,329,990,8,1221.69,0,Labeled
CUST2389,595,1551,12,1270.6200000000001,1,Labeled
CUST2390,416,1301,40,1612.8,1,Labeled
CUST2391,1548,1768,31,148.12,0,Labeled
CUST2392,1509,1775,47,949.04,0,Labeled
CUST2393,346,863,15,1298.8,1,Labeled
CUST2394,430,1392,39,847.4,1,Labeled
CUST2395,563,1410,31,895.59,1,Labeled
CUST2396,214,1453,9,1615.8,0,Labeled
CUST2397,176,1460,41,1785.74,0,Labeled
CUST2398,1019,1663,33,582.96,0,Labeled
CUST2399,839,1459,49,393.84,0,Labeled
CUST2400,284,1379,35,1660.88,0,Labeled
CUST2401,339,1695,32,1567.92,1,Labeled
CUST2402,662,1176,32,799.17,0,Labeled
CUST2403,1379,1556,11,1058.48,1,Labeled
CUST2404,816,839,18,1923.4,0,Labeled
CUST2405,914,1250,10,1914.38,0,Labeled
CUST2406,767,807,41,1358.82,0,Labeled
CUST2407,1378,1464,30,436.14,1,Labeled
CUST2408,1585,1671,16,1533.5600000000002,0,Labeled
CUST2409,1435,1579,25,636.09,0,Labeled
CUST2410,432,845,9,72.02,1,Labeled
CUST2411,372,968,45,1940.3,1,Labeled
CUST2412,150,1476,33,327.28,0,Labeled
CUST2413,104,1360,5,859.2,0,Labeled
CUST2414,476,1027,13,1969.9499999999998,0,Labeled
CUST2415,246,942,47,1704.56,0,Labeled
CUST2416,316,839,34,1559.3999999999999,1,Labeled
CUST2417,244,854,4,1499.25,0,Labeled
CUST2418,425,1448,39,1457.3700000000001,0,Labeled
CUST2419,3,1551,21,1836.4,0,Labeled
CUST2420,482,849,13,298.18,1,Labeled
CUST2421,281,1312,8,1299.21,1,Labeled
CUST2422,1142,1637,19,1208.83,0,Labeled
CUST2423,564,916,35,1437.3600000000001,0,Labeled
CUST2424,669,1148,2,1124.88,0,Labeled
CUST2425,1187,1570,30,1458.3100000000002,1,Labeled
CUST2426,451,1521,13,905.58,0,Labeled
CUST2427,860,1267,15,53.12,1,Labeled
CUST2428,590,835,31,1050.72,1,Labeled
CUST2429,350,943,45,1092.39,0,Labeled
CUST2430,654,1340,41,1638.6,1,Labeled
CUST2431,642,1182,4,622.92,1,Labeled
CUST2432,270,1771,5,1808.64,1,Labeled
CUST2433,472,1337,32,1695.0,0,Labeled
CUST2434,703,1188,10,703.71,0,Labeled
CUST2435,287,1073,37,1502.12,1,Labeled
CUST2436,547,1524,34,908.34,1,Labeled
CUST2437,704,919,15,1197.2,0,Labeled
CUST2438,390,1414,36,234.74,0,Labeled
CUST2439,902,1517,11,1330.1399999999999,1,Labeled
CUST2440,1258,1346,37,1489.12,1,Labeled
CUST2441,1355,1420,24,1200.21,0,Labeled
CUST2442,260,1333,34,1172.97,1,Labeled
CUST2443,1295,1505,8,445.12,1,Labeled
CUST2444,542,1034,49,1822.52,0,Labeled
CUST2445,427,1214,15,1370.04,1,Labeled
CUST2446,516,1648,45,1192.08,0,Labeled
CUST2447,982,1153,6,1205.24,0,Labeled
CUST2448,107,877,22,1618.55,0,Labeled
CUST2449,212,1269,44,1838.97,0,Labeled
CUST2450,47,771,14,1626.48,0,Labeled
CUST2451,319,979,48,1224.08,0,Labeled
CUST2452,1575,1786,32,1842.8,1,Labeled
CUST2453,574,899,17,603.99,1,Labeled
CUST2454,1580,1824,27,104.39999999999999,1,Labeled
CUST2455,331,1642,16,1394.4,0,Labeled
CUST2456,1023,1623,45,1952.02,0,Labeled
CUST2457,486,804,15,1680.9099999999999,0,Labeled
CUST2458,862,985,19,572.88,1,Labeled
CUST2459,1576,1773,22,884.73,0,Labeled
CUST2460,806,1649,27,202.64,1,Labeled
CUST2461,853,1826,18,1034.24,0,Labeled
CUST2462,171,1476,24,393.84,1,Labeled
CUST2463,256,753,27,773.01,0,Labeled
CUST2464,495,1329,21,1358.15,1,Labeled
CUST2465,763,1032,30,40.7,0,Labeled
CUST2466,1418,1712,9,1189.72,0,Labeled
CUST2467,643,1823,36,682.6,1,Labeled
CUST2468,698,981,8,1790.8500000000001,0,Labeled
CUST2469,814,1790,4,623.62,0,Labeled
CUST2470,551,866,34,666.92,0,Labeled
CUST2471,16,829,17,240.82,0,Labeled
CUST2472,843,1310,31,508.06,1,Labeled
CUST2473,183,1349,23,430.55,1,Labeled
CUST2474,1048,1131,9,113.88,0,Labeled
CUST2475,994,1699,24,1003.04,0,Labeled
CUST2476,470,1743,8,1832.92,0,Labeled
CUST2477,770,1371,43,1696.55,1,Labeled
CUST2478,439,819,25,589.66,0,Labeled
CUST2479,1615,1725,47,1503.11,0,Labeled
CUST2480,364,1694,46,913.56,1,Labeled
CUST2481,232,1413,44,1031.3,0,Labeled
CUST2482,640,803,8,203.31,1,Labeled
CUST2483,36,1057,11,1942.44,1,Labeled
CUST2484,272,926,19,352.9,1,Labeled
CUST2485,778,1356,39,49.62,0,Labeled
CUST2486,191,958,49,1630.96,0,Labeled
CUST2487,822,1807,24,1743.25,0,Labeled
CUST2488,980,1211,11,866.25,1,Labeled
CUST2489,1236,1382,45,751.36,0,Labeled
CUST2490,493,1595,34,816.44,1,Labeled
CUST2491,368,1518,40,1040.32,1,Labeled
CUST2492,868,995,40,1313.4,0,Labeled
CUST2493,344,900,46,1086.06,1,Labeled
CUST2494,1070,1520,2,161.28,0,Labeled
CUST2495,232,1333,46,1388.73,1,Labeled
CUST2496,902,1251,6,969.5,1,Labeled
CUST2497,763,1540,18,827.6,1,Labeled
CUST2498,390,1304,12,683.28,0,Labeled
CUST2499,810,849,26,1165.8000000000002,0,Labeled
CUST2500,897,1507,42,939.35,0,Labeled
CUST2501,881,1591,3,1856.97,1,Labeled
CUST2502,1257,1634,29,1155.2,0,Labeled
CUST2503,263,1312,48,743.67,0,Labeled
CUST2504,560,777,37,1048.4,1,Labeled
CUST2505,1053,1646,37,1477.32,0,Labeled
CUST2506,533,1041,48,23.28,0,Labeled
CUST2507,629,957,26,1944.32,0,Labeled
CUST2508,120,1289,3,375.6,1,Labeled
CUST2509,1025,1304,11,522.52,1,Labeled
CUST2510,745,1190,38,153.35000000000002,0,Labeled
CUST2511,1212,1469,15,1799.68,1,Labeled
CUST2512,917,1167,34,25.650000000000002,1,Labeled
CUST2513,655,1681,14,1142.92,0,Labeled
CUST2514,237,1610,35,1117.32,0,Labeled
CUST2515,133,874,7,174.60000000000002,1,Labeled
CUST2516,1209,1412,18,1899.42,0,Labeled
CUST2517,63,1299,37,1218.3,0,Labeled
CUST2518,1118,1411,9,1429.56,0,Labeled
CUST2519,139,1774,27,215.17999999999998,1,Labeled
CUST2520,515,1038,37,1587.6,1,Labeled
CUST2521,676,996,8,1757.94,0,Labeled
CUST2522,995,1606,5,682.08,1,Labeled
CUST2523,517,1707,5,1440.25,1,Labeled
CUST2524,478,1481,45,884.94,0,Labeled
CUST2525,151,809,40,1230.3600000000001,0,Labeled
CUST2526,107,1781,14,174.36,0,Labeled
CUST2527,456,1052,40,281.60999999999996,0,Labeled
CUST2528,628,909,12,1879.0,1,Labeled
CUST2529,528,1149,42,1387.5,1,Labeled
CUST2530,666,1070,39,979.84,0,Labeled
CUST2531,693,1378,4,459.68,0,Labeled
CUST2532,406,1157,4,292.53,0,Labeled
CUST2533,110,900,11,717.6899999999999,0,Labeled
CUST2534,966,1658,10,361.98,1,Labeled
CUST2535,368,907,30,1161.0,1,Labeled
CUST2536,352,876,41,1659.69,0,Labeled
CUST2537,598,858,16,541.4399999999999,0,Labeled
CUST2538,870,1026,38,540.08,1,Labeled
CUST2539,706,1241,32,438.59999999999997,0,Labeled
CUST2540,1669,1788,4,629.4,1,Labeled
CUST2541,596,858,17,587.49,0,Labeled
CUST2542,302,1329,15,1810.16,1,Labeled
CUST2543,1482,1750,5,1460.1,0,Labeled
CUST2544,461,831,3,1764.09,1,Labeled
CUST2545,553,822,41,1683.58,1,Labeled
CUST2546,387,887,45,151.42,1,Labeled
CUST2547,1555,1695,25,1053.12,0,Labeled
CUST2548,208,1158,20,1037.36,1,Labeled
CUST2549,287,1157,42,1735.82,0,Labeled
CUST2550,786,1406,48,357.96,0,Labeled
CUST2551,631,1076,31,675.6,1,Labeled
CUST2552,1377,1633,21,708.12,0,Labeled
CUST2553,479,1305,22,1096.92,0,Labeled
CUST2554,559,1254,45,560.25,1,Labeled
CUST2555,379,922,12,1618.3500000000001,1,Labeled
CUST2556,517,1444,44,960.43,0,Labeled
CUST2557,999,1276,3,66.96,0,Labeled
CUST2558,705,1383,10,1213.44,0,Labeled
CUST2559,11,1029,12,1145.28,0,Labeled
CUST2560,494,831,37,1785.86,0,Labeled
CUST2561,48,1442,26,1642.15,1,Labeled
CUST2562,864,1691,7,894.21,0,Labeled
CUST2563,1071,1277,28,506.96,1,Labeled
CUST2564,31,1549,43,938.72,0,Labeled
CUST2565,864,1312,33,1040.91,0,Labeled
CUST2566,1004,1108,5,1739.1999999999998,1,Labeled
CUST2567,1443,1666,38,973.12,1,Labeled
CUST2568,756,1628,5,1943.7599999999998,0,Labeled
CUST2569,1044,1121,17,1539.27,0,Labeled
CUST2570,526,1311,8,93.32,1,Labeled
CUST2571,833,1666,38,696.56,1,Labeled
CUST2572,1049,1224,5,1185.73,0,Labeled
CUST2573,962,1062,29,1442.28,1,Labeled
CUST2574,920,1329,26,1187.82,0,Labeled
CUST2575,236,1215,12,44.5,0,Labeled
CUST2576,94,1776,18,749.88,1,Labeled
CUST2577,594,1220,16,1327.55,0,Labeled
CUST2578,1603,1805,19,1975.86,1,Labeled
CUST2579,747,1615,41,1275.75,0,Labeled
CUST2580,1547,1775,3,1854.93,0,Labeled
CUST2581,1203,1632,38,1521.96,1,Labeled
CUST2582,331,1805,14,645.12,0,Labeled
CUST2583,405,940,11,1226.37,1,Labeled
CUST2584,521,1697,40,159.04999999999998,0,Labeled
CUST2585,290,1332,44,966.86,0,Labeled
CUST2586,111,1507,31,1177.44,0,Labeled
CUST2587,646,810,23,1955.24,0,Labeled
CUST2588,377,990,17,1005.84,1,Labeled
CUST2589,531,758,12,1442.6999999999998,0,Labeled
CUST2590,240,1528,25,1798.75,0,Labeled
CUST2591,152,804,32,1115.87,0,Labeled
CUST2592,1256,1512,8,1246.02,1,Labeled
CUST2593,1288,1324,43,687.08,1,Labeled
CUST2594,467,1060,25,420.09000000000003,0,Labeled
CUST2595,307,1310,35,1113.75,0,Labeled
CUST2596,974,1732,12,1735.78,1,Labeled
CUST2597,619,1492,10,852.88,1,Labeled
CUST2598,1103,1103,22,1370.1,0,Labeled
CUST2599,94,950,12,1335.6,0,Labeled
CUST2600,795,1122,30,1594.6200000000001,0,Labeled
CUST2601,909,1154,47,1013.76,1,Labeled
CUST2602,1538,1752,1,1137.28,1,Labeled
CUST2603,36,775,29,1121.4,0,Labeled
CUST2604,886,1404,24,368.24,0,Labeled
CUST2605,492,733,14,839.86,0,Labeled
CUST2606,714,1369,38,428.32,0,Labeled
CUST2607,648,811,30,1739.04,0,Labeled
CUST2608,902,1183,16,823.43,0,Labeled
CUST2609,1089,1218,11,1831.44,0,Labeled
CUST2610,906,982,2,708.82,1,Labeled
CUST2611,112,1584,20,577.3199999999999,1,Labeled
CUST2612,350,830,16,1159.0,1,Labeled
CUST2613,390,767,24,1610.25,0,Labeled
CUST2614,1516,1585,43,415.62,1,Labeled
CUST2615,155,1392,17,1699.62,0,Labeled
CUST2616,260,757,44,1820.8400000000001,0,Labeled
CUST2617,888,1023,43,1295.44,0,Labeled
CUST2618,382,1050,3,1343.93,0,Labeled
CUST2619,336,1608,37,824.4,1,Labeled
CUST2620,1080,1569,12,878.72,0,Labeled
CUST2621,226,732,34,1004.78,1,Labeled
CUST2622,570,1349,21,1814.8500000000001,0,Labeled
CUST2623,398,1110,32,1675.08,0,Labeled
CUST2624,722,1569,42,1284.68,1,Labeled
CUST2625,225,1336,47,1871.12,1,Labeled
CUST2626,1083,1405,27,1356.6,1,Labeled
CUST2627,805,1750,26,1503.68,0,Labeled
CUST2628,1115,1236,30,1105.58,0,Labeled
CUST2629,436,1402,45,855.6299999999999,0,Labeled
CUST2630,237,939,43,1330.8,1,Labeled
CUST2631,322,838,21,1905.16,0,Labeled
CUST2632,964,1679,40,1496.8799999999999,1,Labeled
CUST2633,98,934,29,850.8,1,Labeled
CUST2634,426,1518,48,1839.2,0,Labeled
CUST2635,42,1264,23,1271.68,0,Labeled
CUST2636,734,882,49,1132.56,1,Labeled
CUST2637,704,823,30,428.96,0,Labeled
CUST2638,266,1375,4,1565.13,0,Labeled
CUST2639,1014,1527,29,147.57,1,Labeled
CUST2640,483,803,15,1477.0,0,Labeled
CUST2641,1062,1460,46,1811.62,0,Labeled
CUST2642,806,837,2,781.76,0,Labeled
CUST2643,1269,1411,39,1232.22,1,Labeled
CUST2644,395,1035,9,549.72,0,Labeled
CUST2645,435,1112,46,869.2,1,Labeled
CUST2646,105,1665,35,1534.8600000000001,0,Labeled
CUST2647,643,1135,6,717.26,1,Labeled
CUST2648,618,1012,35,49.12,1,Labeled
CUST2649,1426,1573,29,896.32,0,Labeled
CUST2650,312,872,33,1885.06,1,Labeled
CUST2651,1310,1707,30,1428.8,1,Labeled
CUST2652,1084,1524,10,1666.1399999999999,0,Labeled
CUST2653,834,1779,33,866.64,1,Labeled
CUST2654,1413,1692,4,1831.4,1,Labeled
CUST2655,1544,1683,12,524.46,1,Labeled
CUST2656,107,1088,13,1054.74,0,Labeled
CUST2657,0,1826,34,713.6999999999999,0,Labeled
CUST2658,154,1657,38,1285.47,0,Labeled
CUST2659,946,1632,15,316.1,0,Labeled
CUST2660,1053,1575,20,1096.96,1,Labeled
CUST2661,622,1689,16,627.27,0,Labeled
CUST2662,268,1141,22,1178.56,0,Labeled
CUST2663,465,998,31,735.1,0,Labeled
CUST2664,709,1475,19,1965.66,1,Labeled
CUST2665,380,1413,2,1647.38,1,Labeled
CUST2666,542,775,8,140.28,0,Labeled
